@relation 'combined attributes'

@attribute AFFECTS numeric
@attribute ASSOCIATED_WITH numeric
@attribute AUGMENTS numeric
@attribute CAUSES numeric
@attribute COEXISTS_WITH numeric
@attribute DISRUPTS numeric
@attribute INHIBITS numeric
@attribute INTERACTS_WITH numeric
@attribute ISA numeric
@attribute LOCATION_OF numeric
@attribute PART_OF numeric
@attribute PREDISPOSES numeric
@attribute PREVENTS numeric
@attribute PRODUCES numeric
@attribute STIMULATES numeric
@attribute TREATS numeric
@attribute USES numeric
@attribute compared_with numeric
@attribute PROCESS_OF numeric
@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
{0 1,1 53,2 1,3 1,5 1,6 1,7 3,13 3,15 76,19 6,20 141,21 0.3,22 0.274854,23 -0.256288,24 3.412634,25 0.337135,26 0.118389,27 0.000827,28 0.015039,29 0.096585,30 0.488249,32 1,33 22889,34 2096,35 1,36 11,37 1}
{1 1,4 3,6 2,7 1,15 1,19 7,20 2,21 0.5,22 0.285714,23 1.855418,24 1.114576,25 0.319259,26 0.346574,27 0.003347,28 0.000821,29 0.339156,30 0.175007,33 3232,34 633,35 1,36 2,37 4}
{1 4,4 5,6 16,7 11,14 3,15 2,19 37,20 6,21 0.251701,22 0.272727,23 2.602651,24 1.295414,25 0.232084,26 0.318257,27 0.010843,28 0.001397,29 0.453356,30 0.212429,33 8092,34 1265,35 1,36 1,37 3}
{3 1,4 1,6 1,7 4,19 6,20 1,21 0.24,22 0.25,23 3.184978,24 1.90514,25 0.289188,27 0.002201,28 0.000576,29 0.364382,30 0.227805,31 1,32 1,33 733,34 207,35 1,36 3,37 3}
{1 6,6 1,7 1,19 2,20 6,21 0.133333,22 0.2,23 -0.581507,24 1.029027,25 0.346574,27 0.00025,28 0.004584,30 0.355348,33 10562,34 1013,35 1,36 1,37 1}
{4 2,15 1,19 1,20 4,21 0.5,22 1,23 1.935925,24 3.834141,26 0.346574,27 0.000893,28 0.007101,29 0.274309,30 0.499027,33 426,34 180,35 1,36 10,37 1}
{15 1,17 1,19 1,20 1,21 0.25,22 0.142857,23 0.505434,24 1.017355,27 0.000917,28 0.001098,29 0.197727,30 0.239,33 1781,34 256,35 1,36 5,37 1}
{0 3,1 5,15 2,17 1,19 2,20 10,21 0.125,22 0.434783,23 0.0634,24 2.18476,25 0.346574,26 0.343218,27 0.002948,28 0.002849,29 0.310534,30 0.319858,32 1,33 5542,34 890,35 1,36 5,37 2}
{1 1,6 1,7 1,15 1,19 3,20 2,21 0.272727,22 0.285714,23 1.371625,24 1.478082,25 0.366204,26 0.346574,27 0.004412,28 0.001134,29 0.394212,30 0.245277,33 2247,34 485,35 1,36 6,37 8}
{1 5,2 1,4 1,19 1,20 6,21 0.5,22 0.1875,23 -0.63155,24 1.672132,26 0.225281,27 0.000184,28 0.005127,30 0.384647,33 5552,34 947,35 1,36 17,37 2}
{0 1,2 2,3 5,4 25,11 8,15 3,19 3,20 43,21 0.2,22 0.377193,23 0.395479,24 3.569989,26 0.183358,27 0.000336,28 0.020904,29 0.01291,30 0.552846,33 5964,34 1031,35 1,36 1,37 1}
{1 5,14 1,19 1,20 5,21 0.142857,22 0.131579,23 -1.64374,24 0.47762,27 0.000181,28 0.000667,30 0.108496,33 15277,34 1609,35 1,36 11,37 1}
{0 2,3 1,4 1,6 3,19 6,20 1,21 0.5,22 1,23 2.535755,24 1.255918,25 0.337135,27 0.002009,28 0.002862,29 0.303925,30 0.362711,33 1403,34 556,35 1,36 3,37 8}
{1 1,6 2,14 1,19 3,20 1,21 0.5,22 0.333333,23 2.305651,24 1.71896,25 0.318257,27 0.001676,28 0.000541,29 0.321216,30 0.205205,32 1,33 883,34 315,35 1,36 6,37 6}
{0 2,1 2,19 4,20 2,21 0.307692,22 1,23 2.662488,24 2.481262,25 0.346574,27 0.00232,28 0.000487,29 0.340528,30 0.173472,33 824,34 376,35 1,36 1,37 1}
{4 8,6 84,7 31,14 7,15 1,16 1,17 2,19 134,20 1,21 0.22408,22 0.166667,23 4.040413,24 -0.345505,25 0.155677,27 0.035332,28 0.00036,29 0.610744,30 0.049615,33 6959,34 1127,35 1,36 1,37 5}
{0 6,2 2,5 2,9 11,19 19,20 4,21 0.234568,22 0.25,23 -1.315665,24 -2.361887,25 0.288563,27 0.000471,28 0.000192,29 0.008604,33 209079,34 6175,35 1,36 1,37 1,38 unimportant}
{9 4,19 3,20 1,21 0.081081,22 0.2,23 -1.557853,24 -2.144543,27 0.000503,28 0.00032,29 0.02334,30 0.005272,33 42059,34 4312,35 1,36 2,37 7,38 unimportant}
{7 1,14 1,15 1,19 2,20 1,21 0.117647,22 0.142857,23 0.251876,24 0.07065,25 0.346574,27 0.000448,28 0.000255,29 0.072706,30 0.024867,33 4590,34 972,35 1,36 1,37 8,38 unimportant}
{4 4,6 2,7 11,8 36,14 7,15 27,17 4,19 68,20 27,21 0.225166,22 0.198529,23 0.928853,24 0.517104,25 0.187774,27 0.003123,28 0.001299,29 0.256282,30 0.177039,33 79302,34 5560,36 1,37 1,38 unimportant}
{4 1,7 6,15 1,19 7,20 1,21 0.225806,22 0.25,23 0.419921,24 -1.014068,25 0.205058,27 0.001078,28 0.000094,29 0.13843,33 13580,34 2136,35 1,36 3,37 5,38 unimportant}
{1 1,4 1,6 1,7 1,19 4,20 1,21 0.181818,22 0.5,23 0.927958,24 0.053585,25 0.346574,27 0.002085,28 0.000234,29 0.264979,30 0.009175,32 1,33 4669,34 915,35 1,36 2,37 7,38 unimportant}
{0 7,1 80,2 3,3 2,5 5,6 1,7 1,12 2,13 13,15 65,17 1,19 4,20 181,21 0.266667,22 0.258941,23 -1.202957,24 3.121167,25 0.346574,26 0.128861,27 0.000238,28 0.013807,30 0.473134,33 39325,34 2955,35 1,36 1,37 1,38 unimportant}
{4 1,15 1,16 1,19 2,20 1,21 0.4,22 0.25,23 -1.146976,24 -1.328201,25 0.346574,27 0.000234,28 0.000244,33 18592,34 2814,35 1,36 7,37 12,38 unimportant}
{9 3,19 2,20 1,21 1,22 0.25,23 -1.722599,24 -1.903824,27 0.000169,28 0.000993,30 0.148055,33 33061,34 2611,35 1,36 12,37 5,38 unimportant}
{1 2,7 1,19 1,20 2,21 0.0625,22 0.117647,23 -0.957702,24 0.247367,27 0.000156,28 0.000512,30 0.091189,33 7693,34 1215,35 1,36 14,37 1,38 unimportant}
{0 1,1 1,14 1,15 3,19 1,20 5,21 0.5,22 0.357143,23 0.649528,24 2.770888,26 0.316757,27 0.000374,28 0.003286,29 0.123837,30 0.388132,33 1542,34 329,35 1,36 9,37 7,38 unimportant}
{4 1,6 2,14 2,15 4,16 4,19 10,20 4,21 0.25641,22 0.363636,23 0.597039,24 0.19267,25 0.294162,27 0.001035,28 0.000308,29 0.128493,30 0.0088,33 16251,34 2794,35 1,36 1,37 2,38 unimportant}
{7 4,14 1,15 1,19 6,20 1,21 0.285714,22 0.5,23 1.062316,24 -0.217522,25 0.289188,27 0.003405,28 0.00021,29 0.320595,33 6123,34 848,35 1,36 4,37 15,38 unimportant}
{15 1,18 1,19 1,20 1,21 1,22 1,23 2.986418,24 3.498339,27 0.002495,28 0.000681,29 0.440993,30 0.320879,33 149,34 102,35 1,36 18,37 7,38 unimportant}
{1 1,17 1,19 2,20 1,21 0.181818,22 0.25,23 2.643256,24 2.462031,25 0.346574,27 0.000475,28 0.000638,29 0.241568,30 0.274946,33 420,34 133,35 1,36 3,37 4,38 unimportant}
{0 5,1 1,2 1,5 9,19 15,20 1,21 0.211268,22 0.125,23 0.500803,24 -1.695326,25 0.284412,27 0.000939,28 0.000048,29 0.10836,33 26839,34 3790,35 1,36 2,37 1,38 unimportant}
{1 1,19 1,20 1,21 0.166667,22 0.142857,23 -0.597101,24 -0.08518,27 0.000523,28 0.000771,29 0.072909,30 0.14696,33 5364,34 1032,35 1,36 10,37 1,38 unimportant}
{15 4,19 4,20 1,21 0.8,22 0.125,23 2.464911,24 1.590538,27 0.001933,28 0.000487,29 0.319658,30 0.173472,33 1004,34 278,35 1,36 5,37 12,38 unimportant}
{3 1,9 28,19 28,20 1,21 0.378378,22 1,23 -0.085019,24 -2.905302,27 0.001101,28 0.003993,29 0.121332,30 0.316155,33 90002,34 3013,35 1,36 1,37 3,38 unimportant}
{2 2,3 1,4 1,12 1,15 8,19 11,20 2,21 0.261905,22 0.166667,23 0.596709,24 -0.596117,25 0.253182,26 0.346574,27 0.001126,28 0.000582,29 0.136208,30 0.085746,33 17882,34 3385,36 2,37 1,38 unimportant}
{1 8,3 1,7 1,15 7,19 1,20 16,21 0.5,22 0.258065,23 -0.799753,24 2.484757,26 0.293844,27 0.000342,28 0.006441,29 0.01641,30 0.409156,32 1,33 6569,34 993,35 1,36 15,37 2,38 unimportant}
{4 1,12 1,19 1,20 1,21 0.25,22 0.5,23 -0.920627,24 -0.408705,27 0.000666,28 0.000143,29 0.089629,33 7413,34 1317,35 1,36 9,37 5,38 unimportant}
{15 1,16 1,19 1,20 1,21 0.111111,22 1,23 -0.178689,24 0.333232,27 0.000667,28 0.000758,29 0.123456,30 0.159666,33 3530,34 555,35 1,36 6,37 8,38 unimportant}
